"Fund ID","Fund name","Company name","Company ID",Region,Country,Sector,Status,"Fossil fuel or renewable exposure","Start Date","End date"
F115,"Adiwale Fund I",MCT,C7221,"West Africa","Cote d'Ivoire","Business and consumer services",Active,,13/05/2021,
F2126,"Ventures Platform Fund IV","MDaas Global Corp",C8661,"West Africa",Nigeria,"Technology and telecoms",Active,,31/12/2023,
F10,"African Rivers Fund",MDN,C6093,"Central Africa","Democratic Republic of Congo",Health,Active,,30/11/2018,
F2126,"Ventures Platform Fund IV","Mecho Autotech",C9081,"West Africa",Nigeria,Manufacturing,Active,,30/06/2023,
F1017,"Pembani Remgro Infrastructure Mauritius Fund I LP","Medallion Data Centre",C7437,"West Africa",Nigeria,"Technology and telecoms",Exited,,09/09/2021,30/09/2024
F2062,"3one4 Capital - Fund III","Medbikri Technologies Pvt Ltd",C7834,"South Asia",India,"Technology and telecoms",Active,,31/12/2021,
F2425,"3one4 Capital IFSC Fund","Median Brands Pvt Ltd",C9779,"South Asia",India,Manufacturing,Active,,02/08/2024,
F1188,"Takura II","Medical Investments Limited",C3386,"Southern Africa",Zimbabwe,Health,Exited,,26/09/2014,30/09/2023
F238,"Ascent Rift Valley Fund I","Medpharm Holdings Africa Ltd",C3390,"East Africa",Ethiopia,Health,Exited,,28/02/2015,31/12/2022
F1960,"Verod Capital Growth Fund III","Medplus Limited",C6752,"West Africa",Nigeria,Health,Active,,31/03/2022,
F1981,"Adjuvant Global Health Technology Fund LP","Memo Therapeutics",C8038,"Rest of the World",Global,Health,Active,,01/02/2022,
F1971,"SCB Funded Risk Participation - Sierra Leone","Merani and Sons",C6094,"West Africa","Sierra Leone","Business and consumer services",Exited,,01/01/2018,30/06/2021
F1938,"Amethis Fund II S.C.A SICAR","Merec Industries",C6224,"East Africa",Mozambique,"Business and consumer services",Exited,,06/06/2019,31/03/2025
F660,"Helios Investors II","Meren Energy Inc.",C5980,"Southern Africa","South Africa",Infrastructure,Active,"Fossil Fuel",04/07/2014,
F1933,"Africa Forestry Fund II","Merensky Timber (Pty) Ltd",C9087,"Southern Africa","South Africa",Manufacturing,Active,,01/04/2023,
F2196,"Convergence Partners Digital Infrastructure Fund","Merit HoldCo",C8692,"West Africa",Nigeria,"Technology and telecoms",Active,,31/03/2023,
F1987,"Metier Sustainable Capital II","Mertech Marine Holdings Pty. Ltd",C9801,"Southern Africa","South Africa","Business and consumer services",Active,,06/09/2024,
F1959,"Mediterrania Capital III LP",MetaMed,C6621,"North Africa",Egypt,Health,Active,,30/03/2020,
F1987,"Metier Sustainable Capital II","Metier Tecroveer Water Development Company",C8706,"Southern Africa","South Africa",Infrastructure,Active,,31/12/2022,
F1729,"Novastar Ventures Africa Fund II","Metro Africa Xpress (MAX.NG)",C6225,"West Africa",Nigeria,"Business and consumer services",Active,,21/06/2019,
F2431,"Wavemaker Impact Sub-Fund 1","Metroelectro Pty Ltd",C9680,"Rest of the World",Australia,Infrastructure,Active,,31/03/2024,
F161,"African Infrastructure Investment Fund III","Metrofibre Networx",C7046,"Southern Africa","South Africa","Technology and telecoms",Active,,04/01/2021,
F238,"Ascent Rift Valley Fund I","Metroplast Mu Ltd",C6385,"East Africa",Kenya,Manufacturing,Active,,27/10/2019,
F63,"GHF Fund LP","Metropolitan Hospital Holdings Limited",C5594,"East Africa",Kenya,Health,Exited,,01/11/2017,30/06/2019
F2017,"Evercare Health Fund","Metropolitan Hospital Holdings Limited",C5594,"East Africa",Kenya,Health,Exited,,20/06/2019,30/06/2024
F969,"Novastar Ventures East Africa Fund I LP","Mfarm Ltd",C3404,"East Africa",Kenya,"Technology and telecoms",Active,,30/06/2014,
F1124,"ShoreCap III","MFS Africa Limited",C6095,"Southern Africa","South Africa","Financial services",Active,,31/12/2018,
F1270,"Ventureast proactive Fund II","MGH Labs",C5915,"South Asia",India,Health,Active,,01/06/2018,
F58,"Aavishkaar India II Company Limited","mHealth Venture India",C3407,"South Asia",India,Health,Active,,13/09/2013,
F1920,"Phatisa Food Fund 2","MHL International Holdings Ltd (Manipal)",C9011,"East Africa",Kenya,Manufacturing,Active,,31/03/2023,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Mibawa Suppliers",X0051,"East Africa",Kenya,Infrastructure,Active,,22/12/2021,
F220,"Apis Growth Fund I","Microcred SAS",C3412,"Africa, West Africa","Africa, Cote d'Ivoire","Financial services",Active,,31/12/2015,
F1034,"Progression Eastern African Microfinance Equity Fund","Microhub Financial Services (PVT) Ltd",C3413,"Southern Africa",Zimbabwe,"Financial services",Active,,04/04/2016,
F2410,"Micro, Small & Medium Enterprises Bonds S.A.","Middle East Bank Kenya Ltd.",C9041,"East Africa",Kenya,"Financial services",Active,,19/05/2023,
F1971,"SCB Funded Risk Participation - Sierra Leone","Milla Group",C6096,"West Africa","Sierra Leone",Manufacturing,Exited,,01/01/2018,30/06/2021
F768,"Ninety One Africa Credit Opportunities Fund (Investec)","Millicom Tanzania",C2012,"East Africa",Tanzania,"Technology and telecoms",Exited,,01/08/2020,30/06/2021
F564,"Fibonacci India Fund Co Limited (Phi Capital)","Minda Corporation Ltd",C3422,"South Asia",India,Manufacturing,Exited,,01/10/2020,30/09/2023
F1981,"Adjuvant Global Health Technology Fund LP","MinervaX ApS",C7406,"Rest of the World",Global,Health,Active,,01/12/2020,
F1970,"Lok Capital Growth Fund",Mintifi,C5182,"South Asia",India,"Financial services",Exited,,29/09/2017,20/11/2024
F644,"Growth Catalyst Partners",Mintifi,C5182,"South Asia",India,"Financial services",Exited,,30/09/2017,20/11/2024
F2108,"Growth Catalyst Partners – Annex Fund",Mintifi,C5182,"South Asia",India,"Financial services",Exited,,31/03/2021,20/11/2024
F1593,"Pravega Ventures Fund I","Mintoak Innovations Private Limited",C6842,"South Asia",India,"Technology and telecoms",Active,,31/03/2020,
F2273,"Pravega Ventures Fund II","Mintoak Innovations Private Limited",C6842,"South Asia",India,"Technology and telecoms",Active,,31/03/2020,
F2062,"3one4 Capital - Fund III","Mitron TV - Mitron",C7180,"South Asia",India,"Technology and telecoms",Exited,,31/03/2021,30/06/2022
F832,"Leapfrog Financial Inclusion Fund II","mLife Insurance (UT Life)",C4201,"West Africa",Ghana,"Financial services",Active,,01/12/2015,
F151,"African Development Partners II","MNT Investments",C6018,"North Africa",Egypt,"Financial services",Active,,25/08/2018,
F2416,"Apis Growth Markets Fund III SCSp","MNT Investments",C6018,"North Africa",Egypt,"Financial services",Active,,30/06/2024,
F1936,"African Development Partners III",MNT-Halan,C7466,"North Africa",Egypt,"Financial services",Active,,01/07/2021,
F1982,"Apis Growth Fund II LP",MNT-Halan,C7466,"North Africa",Egypt,"Financial services",Active,,01/08/2021,
F2447,"Southeast Asia Clean Energy Fund II","Mober Technology Pte Inc",C9637,"Rest of the World",Philippines,"Business and consumer services",Active,,30/06/2024,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Mobile Mart",X0052,"East Africa",Kenya,Infrastructure,Active,,26/04/2023,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Mobile Power Ltd",X0053,"West Africa","Sierra Leone",Infrastructure,Active,,09/12/2022,
F543,"European Financing Partners V","Mobisol GmbH",C3430,"East Africa",Tanzania,Infrastructure,Exited,,10/09/2015,31/12/2021
F770,"Ninety One Africa Private Equity Fund 2","Mobisol GmbH",C3430,"East Africa",Tanzania,Infrastructure,Active,,30/09/2016,
F1270,"Ventureast proactive Fund II",MoEngage,C6097,"South Asia",India,"Technology and telecoms",Active,,31/10/2018,
F211,"Amicus Capital Partners Private Equity I",MoEngage,C6097,"South Asia",India,"Technology and telecoms",Active,,01/12/2021,
F2278,"India Quotient Fund IV","Mohalla Tech Pvt. Ltd",C9628,"South Asia",India,"Technology and telecoms",Active,,31/12/2023,
F969,"Novastar Ventures East Africa Fund I LP","Moko Home & Living Company",C6019,"East Africa",Kenya,Manufacturing,Active,,27/09/2018,
F469,"DI Frontier Fund 2","Momba Hydropower Ltd",C3437,"East Africa",Tanzania,Infrastructure,Active,Renewable,31/12/2017,
F469,"DI Frontier Fund 2","Momnai Energy Limited",C7880,"East Africa",Kenya,Infrastructure,Active,Renewable,01/11/2021,
F1978,"Sawari Ventures North Africa Fund I Cooperatief U.A.",MoneyFellows,C6622,"North Africa",Egypt,"Financial services",Active,,01/02/2020,
F28,"Interact Climate Change Facility (ICCF)","Mongolia Wind",C3440,"Rest of the World",Mongolia,Infrastructure,Active,Renewable,03/04/2012,
F2126,"Ventures Platform Fund IV",Moni,C8665,Africa,Africa,"Financial services",Active,,01/01/2022,
F1729,"Novastar Ventures Africa Fund II","Moniepoint Inc.",C7057,"West Africa",Nigeria,"Financial services",Active,,19/03/2021,
F1960,"Verod Capital Growth Fund III","Moniepoint Inc.",C7057,"West Africa",Nigeria,"Financial services",Active,,08/10/2024,
F1936,"African Development Partners III","Moniepoint Inc.",C7057,"West Africa",Nigeria,"Financial services",Active,,31/12/2024,
F10,"African Rivers Fund",Monishop,C3441,"Central Africa","Democratic Republic of Congo","Business and consumer services",Active,,01/08/2016,
F469,"DI Frontier Fund 2","Monkey Bay Solar Plant Limited",C8014,"Southern Africa",Malawi,Infrastructure,Active,Renewable,31/03/2022,
F644,"Growth Catalyst Partners","Monsoon Harvest (Green Light Foods)",C6226,"South Asia",India,"Food and agriculture",Exited,,30/06/2016,30/06/2022
F1970,"Lok Capital Growth Fund","Monsoon Harvest (Green Light Foods)",C6226,"South Asia",India,"Food and agriculture",Exited,,30/06/2019,30/06/2022
F1188,"Takura II","Montana Meats (Pvt) Ltd",C3444,"Southern Africa",Zimbabwe,"Food and agriculture",Active,,27/03/2014,
F2103,"Aavishkaar India Fund VI","Mooofarm Private Limited",C8679,"South Asia",India,"Technology and telecoms",Active,,01/12/2022,
F61,"Neoma Africa Fund III","Mouka Limited",C3449,"West Africa",Nigeria,Manufacturing,Exited,,01/06/2015,31/12/2021
F2259,"Blume Ventures India Fund IV","Moving Tech Innovations Private Limited",C9905,"South Asia",India,"Technology and telecoms",Active,,31/07/2024,
F1933,"Africa Forestry Fund II","Moz Fibra LDA",C9107,"Southern Africa","South Africa",Manufacturing,Active,,31/12/2023,
F2279,"Algebra Ventures II Coöperatief U.A.","MOZARE3 HOLDING B.V.",C8586,"North Africa",Egypt,"Financial services",Active,,30/09/2022,
F768,"Ninety One Africa Credit Opportunities Fund (Investec)","Mozaza Logistics (J&J Trucking)",C6098,"East Africa",Mozambique,"Business and consumer services",Exited,,30/06/2018,31/12/2024
F1729,"Novastar Ventures Africa Fund II","mPharma Data Inc",C6195,"East Africa, West Africa","Ghana, Kenya, Nigeria",Health,Active,,03/05/2019,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","MPower Ventures AG",X0054,"East Africa",Zambia,Infrastructure,Active,,07/10/2021,
F768,"Ninety One Africa Credit Opportunities Fund (Investec)","MTN Mauritius",C3458,"East Africa",Mauritius,"Technology and telecoms",Exited,,01/06/2016,30/09/2020
F606,"GEF Africa Sustainable Forestry Fund LP","MTO Forestry (Pty) Ltd",C6020,"Southern Africa","South Africa",Manufacturing,Active,,30/09/2018,
F2279,"Algebra Ventures II Coöperatief U.A.","MTOR E-COMMERCE, BV",C8585,"North Africa",Egypt,"Technology and telecoms",Active,,02/06/2022,
F2006,"Incofin India Progress Fund I","Mufin Green Finance Limited",C8571,"South Asia",India,"Financial services",Active,,01/09/2022,
F2410,"Micro, Small & Medium Enterprises Bonds S.A.","Mufin Green Finance Limited",C8571,"South Asia",India,"Financial services",Active,,10/02/2023,
F2480,"Micro, Small & Medium Enterprises Bonds S.A. Compartment 507","Mufin Green Finance Limited",C8571,"South Asia",India,"Financial services",Active,,01/08/2024,
F469,"DI Frontier Fund 2","Mukoki HPP Ltd",C6158,"East Africa",Uganda,Infrastructure,Active,Renewable,01/01/2019,
F2259,"Blume Ventures India Fund IV","Multipl Fintech Solutions Private Limited",C8915,"South Asia",India,"Technology and telecoms",Active,,31/05/2022,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Munyax Eco Limited",X0055,"East Africa",Rwanda,Infrastructure,Active,,15/12/2022,
F2046,"Africa Renewable Energy Fund II","Mutinondo Luchenene",C8897,"Southern Africa",Zambia,Infrastructure,Active,Renewable,31/03/2023,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Mwezi Limited",X0056,"East Africa",Kenya,Infrastructure,Active,,20/08/2021,
F1593,"Pravega Ventures Fund I","My Phygital Cafe Private Limited (Grubox)",C6843,"South Asia",India,"Business and consumer services",Active,,31/03/2017,
F2126,"Ventures Platform Fund IV","MyCoverGenius Limited (Nigeria)",C8654,"West Africa",Nigeria,"Financial services",Active,,01/09/2022,
F1070,"Regional Education Finance Fund for Africa","MyCredit Kenya",C9097,"East Africa",Kenya,"Financial services",Active,,28/06/2023,
F1968,"Ascent India Fund IV","MyGlamm (Sanghvi Beauty & Technologies)",C7028,"South Asia",India,"Business and consumer services",Active,,31/03/2021,
F2073,"Ankur Capital II",Myoworks,C7967,"South Asia",India,"Food and agriculture",Active,,30/06/2022,
F2259,"Blume Ventures India Fund IV","Mysa Innovation Private Limited",C9445,"South Asia",India,"Financial services",Active,,30/09/2023,
F2070,"Chiratae Ventures International Fund IV","MyScoot Inc (Exly)",C7696,"South Asia",India,"Technology and telecoms",Active,,31/03/2022,
F469,"DI Frontier Fund 2","Mzimba Wind Farm Limited",C7047,"Southern Africa",Malawi,Infrastructure,Active,Renewable,01/03/2021,
F2208,"African Infrastructure Investment Fund IV","N+One Data Centers (MED)",C9450,"North Africa",Morocco,"Technology and telecoms",Active,,06/09/2023,
F1968,"Ascent India Fund IV","Naari Pharma Pvt Ltd",C6585,"South Asia",India,Health,Active,,31/12/2019,
F2259,"Blume Ventures India Fund IV","Nabosh Technologies Private Limited",C8916,"South Asia",India,"Business and consumer services",Active,,31/01/2022,
F61,"Neoma Africa Fund III","Nairobi Java House Limited",C3478,"East Africa",Kenya,"Business and consumer services",Active,,30/09/2017,
F1920,"Phatisa Food Fund 2","Nairobi Java House Limited",C3478,"East Africa",Kenya,"Business and consumer services",Active,,12/12/2024,
F2091,"Alterra Africa Accelerator Fund","Nairobi Java House Limited",C3478,"East Africa",Kenya,"Business and consumer services",Active,,31/03/2025,
F883,"Meridiam Infrastructure Africa Fund","Nairobi Nakuru Expressway",C7249,"East Africa",Kenya,Infrastructure,Exited,,30/06/2021,31/03/2024
F63,"GHF Fund LP","Nairobi Women's Hopital (Healthlink Management Limited)",C5178,"East Africa",Kenya,Health,Exited,,25/05/2017,30/06/2019
F2017,"Evercare Health Fund","Nairobi Women's Hopital (Healthlink Management Limited)",C5178,"East Africa",Kenya,Health,Active,,20/06/2019,
F1938,"Amethis Fund II S.C.A SICAR",Naivas,C6623,Africa,Africa,"Business and consumer services",Exited,,11/03/2020,23/03/2023
F2193,"Blue Orchard Insuresilience Fund II","Naked Financial Technology Proprietary Limited",C9899,"Southern Africa",Chad,"Financial services",Active,,31/12/2024,
F1004,"Pan African Housing Fund LLC","Nakuru Meadows",C3479,"East Africa",Kenya,"Construction and real estate",Active,,30/09/2015,
F2240,"Norrsken22 Fund (D) AB","Nala Money Inc",C9662,"East Africa",Kenya,"Financial services",Active,,30/06/2024,
F2006,"Incofin India Progress Fund I","Namdev Finvest Private Limited",C7220,"South Asia",India,"Financial services",Active,,21/09/2021,
F2410,"Micro, Small & Medium Enterprises Bonds S.A.","Namdev Finvest Private Limited",C7220,"South Asia",India,"Financial services",Active,,15/09/2022,
F2447,"Southeast Asia Clean Energy Fund II","Nami Solar Energy Joint Stock Company",C9638,"Rest of the World",Vietnam,Infrastructure,Active,,30/06/2024,
F1023,"Plenty Private Equity Fund I (Multiples II)","Natco Pharma Limited",C5595,"South Asia",India,Health,Exited,,31/10/2017,30/06/2023
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Natfort Investments (Private)",X0057,"Southern Africa",Zimbabwe,Infrastructure,Active,,14/10/2022,
F736,"India Value Fund IV","National Bulk Handling Corporation",C3489,"South Asia",India,"Business and consumer services",Active,,01/04/2014,
F1120,"SGI Ethiopia Growth and Transformation Fund","National Cement Share Company",C3490,"East Africa",Ethiopia,Manufacturing,Exited,,01/02/2013,30/06/2023
F2024,"Dolma Impact Fund II","National Path Labs",C9642,"South Asia",Nepal,Health,Active,,15/05/2024,
F1968,"Ascent India Fund IV","National Stock Exchange of India",C3497,"South Asia",India,"Financial services",Active,,31/10/2019,
F2062,"3one4 Capital - Fund III","Native Health - Superwoman",C7188,"South Asia",India,Health,Active,,30/09/2021,
F2443,"Mediterrania Capital IV (MCP IV)",NatPack,C9877,"North Africa",Egypt,Manufacturing,Active,,31/12/2024,
F2077,"Ezdehar Mid cap Fund II","Naturale BV",C9830,"North Africa",Egypt,"Business and consumer services",Active,,02/10/2024,
F709,"India Agri Business Fund II Limited","Nature Bio Foods",C6100,"South Asia",India,"Food and agriculture",Exited,,30/11/2018,31/03/2025
F709,"India Agri Business Fund II Limited","Naturell India Pvt Ltd",C5916,"South Asia",India,"Food and agriculture",Exited,,30/04/2018,31/03/2025
F2266,"Lok Capital IV LLC","Navashya Consumer Products Private Limited (Superbottoms)",C9058,"South Asia",India,Manufacturing,Active,,30/09/2023,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Ndkay Zambia Limited",X0058,"East Africa",Zambia,Infrastructure,Active,,07/02/2023,
F1134,"SilverStreet Private Equity Strategies SICAR - Silverlands Fund","Ndolela Africa Plantations",C3501,"East Africa",Tanzania,"Food and agriculture",Active,,18/06/2015,
F469,"DI Frontier Fund 2","Ndugutu Hydro Power Company Ltd.",C5596,"East Africa",Uganda,Infrastructure,Active,Renewable,31/12/2017,
F1115,"Seedfund2 International","Nearify (Novelroots)",C3502,"South Asia",India,"Business and consumer services",Active,,01/01/2014,
F950,"New Silk Route Fund I","Nectar Lifesciences Ltd",C3503,"South Asia",India,Health,Active,,28/02/2010,
